event_id,user_id,age_group,gender,device_type,os,content_type,content_genre,watch_duration_minutes,session_start_hour,ad_exposure_count,ad_skipped,subscription_type,network_type,buffering_events,rating_given,timestamp
13890,3947,55+,Female,Tablet,macOS,Kids,Romance,46.95,0,6,1,Ad-supported,4G,1,4,10-01-2025 07:25
13891,2393,45-54,Male,Laptop,Linux,TV Show,Documentary,4.09,8,1,1,Ad-supported,5G,0,4,15-05-2025 11:49
13892,6981,18-24,Male,Smart TV,iOS,Live Sports,Sports,12.09,4,4,1,Ad-supported,WiFi,0,,19-01-2025 00:31
13893,15051,45-54,Male,Tablet,macOS,Kids,Comedy,8.92,9,1,0,Premium,4G,1,3,16-03-2025 18:26
13894,18549,18-24,Female,Tablet,Android,Kids,Drama,61.73,20,2,0,Free,Broadband,0,4,01-02-2025 06:32
13895,16753,45-54,Male,Laptop,iOS,Live Sports,Comedy,5.91,23,3,1,Ad-supported,WiFi,1,3,09-06-2025 19:57
13896,750,18-24,Male,Mobile,iOS,News,Action,33.09,20,0,0,Free,WiFi,1,3,03-04-2025 06:08
13897,18429,35-44,Female,Laptop,macOS,Kids,Thriller,30.5,20,3,0,Ad-supported,4G,1,2,07-04-2025 20:43
13898,11471,18-24,Male,Tablet,iOS,Live Sports,Documentary,19.96,19,3,0,Free,Broadband,0,3,12-02-2025 10:51
13899,2328,18-24,Female,Tablet,macOS,TV Show,Comedy,54.59,8,1,0,Free,5G,0,3,27-06-2025 11:55
13900,5140,45-54,Male,Tablet,Android,Live Sports,Sports,21.42,9,8,0,Ad-supported,4G,0,2,07-05-2025 15:02
13901,19455,45-54,Female,Laptop,Windows,Movie,Documentary,43.79,13,1,0,Premium,5G,0,3,02-02-2025 15:45
13902,10437,18-24,Female,Mobile,Linux,Movie,Sports,3.95,21,1,1,Free,4G,0,4,05-01-2025 00:43
13903,2922,45-54,Male,Smart TV,Android,Kids,Sports,0.95,12,1,1,Ad-supported,WiFi,0,3,25-02-2025 10:00
13904,5843,25-34,Female,Laptop,macOS,Movie,Action,53.18,23,2,0,Free,4G,0,4,14-06-2025 13:28
13905,18308,25-34,Female,Mobile,Linux,News,Romance,29.04,19,5,0,Ad-supported,WiFi,0,4,17-06-2025 22:01
13906,211,55+,Female,Mobile,macOS,Movie,Documentary,25.56,8,1,0,Free,4G,1,5,25-04-2025 12:59
13907,1376,25-34,Female,Mobile,macOS,TV Show,Thriller,6.71,10,1,0,Premium,WiFi,1,4,05-03-2025 23:54
13908,11646,35-44,Female,Laptop,macOS,Live Sports,Documentary,1.23,20,2,1,Ad-supported,WiFi,0,3,15-03-2025 23:58
13909,2638,45-54,Female,Laptop,Linux,News,Romance,10.06,19,0,0,Premium,5G,0,3,25-06-2025 07:46
13910,14662,18-24,Male,Laptop,macOS,Movie,Romance,17.35,8,0,0,Premium,4G,0,4,26-06-2025 02:07
13911,2699,35-44,Male,Tablet,iOS,Movie,Action,10.71,11,4,0,Ad-supported,WiFi,1,1,14-05-2025 21:52
13912,2514,35-44,Male,Laptop,Linux,Live Sports,Romance,9.02,7,3,0,Ad-supported,Broadband,0,4,30-04-2025 09:39
13913,2059,18-24,Female,Tablet,Linux,Live Sports,Action,9.28,9,3,0,Free,5G,1,4,13-04-2025 09:14
13914,1784,18-24,Female,Laptop,Windows,News,Action,10.37,18,2,0,Premium,4G,0,4,29-06-2025 08:10
13915,8202,25-34,Male,Laptop,iOS,Movie,Comedy,75.47,6,2,0,Ad-supported,WiFi,2,4,07-03-2025 15:25
13916,6825,45-54,Female,Tablet,Windows,TV Show,Action,0,2,1,1,Free,WiFi,1,3,15-03-2025 08:34
13917,13306,45-54,Male,Tablet,Linux,Live Sports,Thriller,22.96,5,1,0,Premium,Broadband,0,5,02-02-2025 03:12
13918,6687,18-24,Male,Laptop,Android,Movie,Thriller,0,9,2,0,Free,4G,1,2,15-04-2025 11:02
13919,11287,35-44,Female,Tablet,Linux,TV Show,Sports,8.03,20,1,0,Premium,5G,0,3,25-04-2025 18:24
13920,18406,25-34,Female,Smart TV,Windows,TV Show,Romance,12.16,6,3,0,Free,WiFi,0,5,01-01-2025 04:44
13921,13961,25-34,Female,Mobile,Windows,Live Sports,Action,6.41,15,0,0,Ad-supported,5G,1,5,20-03-2025 12:19
13922,19940,25-34,Female,Smart TV,macOS,News,Comedy,21.24,14,6,0,Ad-supported,Broadband,0,4,26-01-2025 20:59
13923,4728,35-44,Male,Laptop,Windows,Kids,Romance,13.61,21,0,0,Premium,Broadband,1,3,24-01-2025 04:21
13924,17220,18-24,Male,Laptop,Android,Live Sports,Thriller,0,9,2,1,Free,WiFi,0,3,31-05-2025 11:41
13925,17410,45-54,Female,Mobile,macOS,News,Sports,19.33,6,4,0,Free,Broadband,0,4,14-03-2025 19:15
13926,8011,18-24,Female,Mobile,iOS,Movie,Action,37.17,15,1,0,Free,5G,1,2,09-05-2025 01:36
13927,878,25-34,Female,Set-top Box,Android,TV Show,Romance,22.85,19,2,1,Ad-supported,5G,0,4,26-01-2025 12:34
13928,1078,45-54,Female,Tablet,macOS,Live Sports,Romance,21.34,15,0,0,Premium,WiFi,2,4,10-02-2025 06:08
13929,15512,35-44,Male,Mobile,Windows,News,Thriller,23.06,18,0,0,Ad-supported,WiFi,0,2,08-01-2025 20:01
13930,14272,25-34,Female,Mobile,Linux,Movie,Sports,15.55,19,4,0,Ad-supported,5G,2,4,13-05-2025 12:14
13931,2484,18-24,Male,Mobile,macOS,Movie,Sports,24.98,11,2,0,Ad-supported,5G,0,4,23-04-2025 01:18
13932,11627,35-44,Female,Laptop,Linux,TV Show,Action,37.85,15,2,0,Free,WiFi,1,3,14-03-2025 18:55
13933,7881,55+,Male,Laptop,Android,Movie,Action,11.91,4,2,0,Free,WiFi,1,5,07-02-2025 20:53
13934,1697,25-34,Female,Laptop,iOS,Kids,Documentary,5.02,7,1,1,Free,5G,1,1,10-03-2025 06:13
13935,19743,18-24,Male,Mobile,Android,Movie,Documentary,0,7,3,0,Free,4G,2,2,08-02-2025 21:57
13936,15498,55+,Male,Laptop,iOS,Movie,Drama,0,9,4,0,Ad-supported,WiFi,0,4,14-06-2025 02:35
13937,18195,45-54,Female,Laptop,Android,Movie,Action,0,18,1,1,Free,4G,0,5,25-04-2025 02:44
13938,3145,55+,Female,Smart TV,macOS,TV Show,Comedy,25.53,16,2,1,Premium,WiFi,0,3,02-06-2025 10:59
13939,19637,18-24,Female,Smart TV,Windows,TV Show,Comedy,1.79,6,5,0,Ad-supported,5G,0,4,27-01-2025 02:49
13940,7077,18-24,Male,Smart TV,Linux,Kids,Documentary,1.55,19,4,0,Ad-supported,5G,0,3,24-06-2025 06:42
13941,5930,45-54,Male,Tablet,Windows,Live Sports,Documentary,44.06,8,1,0,Free,Broadband,0,4,25-05-2025 14:36
13942,19440,18-24,Male,Laptop,Android,TV Show,Comedy,1.52,2,5,1,Ad-supported,WiFi,0,2,14-03-2025 23:17
13943,219,35-44,Male,Tablet,iOS,Live Sports,Sports,42.42,8,0,0,Premium,WiFi,0,3,09-01-2025 07:24
13944,1070,35-44,Male,Mobile,Windows,Live Sports,Sports,19.65,18,0,0,Premium,4G,0,4,27-04-2025 04:20
13945,12163,25-34,Female,Laptop,Windows,TV Show,Action,3.25,20,3,0,Free,WiFi,1,3,03-02-2025 18:50
13946,5637,55+,Male,Smart TV,Android,TV Show,Documentary,2.11,7,1,0,Premium,5G,0,4,22-03-2025 10:22
13947,10671,35-44,Male,Smart TV,Windows,Kids,Comedy,128.26,13,5,0,Ad-supported,Broadband,2,5,13-05-2025 22:37
13948,12788,18-24,Female,Tablet,macOS,Kids,Romance,19.42,9,5,0,Free,WiFi,1,3,12-05-2025 15:56
13949,232,45-54,Male,Mobile,iOS,Kids,Documentary,8.71,19,4,1,Ad-supported,5G,1,3,02-01-2025 14:29
13950,12096,25-34,Male,Laptop,Linux,Live Sports,Romance,14.39,19,1,1,Free,WiFi,1,1,02-06-2025 00:36
13951,10889,18-24,Female,Mobile,Android,News,Romance,7.84,19,4,1,Ad-supported,Broadband,0,5,04-05-2025 11:51
13952,12748,35-44,Female,Tablet,Windows,Kids,Drama,16.37,6,2,0,Free,4G,0,4,22-02-2025 01:56
13953,812,25-34,Male,Smart TV,Windows,Movie,Comedy,12.76,7,1,1,Premium,Broadband,1,4,23-05-2025 00:53
13954,10074,25-34,Male,Mobile,Android,Live Sports,Thriller,16.85,7,2,0,Ad-supported,4G,0,5,07-04-2025 12:43
13955,12924,45-54,Female,Laptop,Android,Movie,Drama,5.72,18,3,1,Ad-supported,WiFi,1,4,02-01-2025 14:18
13956,3990,18-24,Male,Tablet,iOS,Movie,Documentary,2.63,8,4,0,Ad-supported,WiFi,0,3,09-05-2025 09:42
13957,1267,18-24,Other,Tablet,iOS,Kids,Sports,12.55,19,2,0,Free,WiFi,0,5,29-03-2025 06:28
13958,7374,45-54,Female,Mobile,macOS,TV Show,Thriller,36.03,21,2,1,Free,WiFi,0,4,06-06-2025 20:20
13959,11193,18-24,Male,Tablet,Linux,News,Thriller,12.16,9,2,1,Ad-supported,5G,0,3,12-02-2025 07:57
13960,19313,35-44,Male,Smart TV,Windows,Kids,Romance,6.47,3,3,1,Ad-supported,WiFi,0,,08-02-2025 01:03
13961,1061,25-34,Male,Laptop,Android,Live Sports,Action,15.64,19,0,0,Free,WiFi,1,3,22-05-2025 11:44
13962,5375,18-24,Female,Mobile,macOS,News,Romance,51.02,21,2,0,Free,5G,0,4,05-05-2025 06:13
13963,11134,25-34,Female,Tablet,Linux,TV Show,Documentary,72.64,20,1,0,Free,WiFi,1,3,05-01-2025 20:36
13964,8930,35-44,Other,Mobile,Android,Kids,Documentary,69.42,8,1,1,Premium,4G,1,4,16-01-2025 14:14
13965,10885,18-24,Male,Laptop,macOS,News,Comedy,44.35,12,0,0,Free,Broadband,0,3,08-02-2025 08:49
13966,3409,35-44,Female,Mobile,Android,Movie,Action,25.79,19,1,0,Free,5G,0,3,05-01-2025 08:49
13967,7837,25-34,Female,Tablet,iOS,Kids,Romance,33.84,8,0,0,Premium,4G,0,3,12-05-2025 17:57
13968,11499,35-44,Female,Laptop,Android,TV Show,Thriller,18.6,11,2,1,Ad-supported,5G,0,4,01-04-2025 13:02
13969,16696,45-54,Female,Smart TV,macOS,News,Action,3.37,9,1,1,Ad-supported,5G,0,3,10-02-2025 15:40
13970,9665,45-54,Female,Laptop,Linux,Live Sports,Drama,0,16,2,0,Free,4G,1,1,26-06-2025 12:51
13971,7618,25-34,Male,Smart TV,macOS,Movie,Comedy,50.32,2,0,0,Ad-supported,4G,0,5,13-01-2025 04:33
13972,2375,18-24,Female,Laptop,macOS,TV Show,Sports,11.24,6,0,0,Premium,WiFi,1,4,06-04-2025 22:08
13973,1978,35-44,Female,Smart TV,Linux,News,Comedy,11.52,19,1,0,Ad-supported,Broadband,1,3,19-04-2025 15:49
13974,18943,35-44,Male,Laptop,iOS,Kids,Drama,25.92,18,2,0,Free,5G,0,5,20-04-2025 13:37
13975,8782,25-34,Male,Laptop,macOS,Kids,Comedy,7.3,9,3,0,Free,5G,0,3,12-01-2025 20:35
13976,19660,18-24,Male,Smart TV,macOS,Kids,Documentary,14.15,8,2,0,Free,4G,0,3,23-05-2025 08:19
13977,7223,25-34,Female,Laptop,macOS,News,Thriller,5.4,19,7,0,Ad-supported,WiFi,2,4,25-05-2025 06:17
13978,4416,18-24,Male,Mobile,Linux,TV Show,Sports,36.37,15,0,0,Free,4G,0,2,06-06-2025 13:41
13979,11309,45-54,Male,Set-top Box,macOS,Movie,Thriller,66.63,21,2,0,Premium,4G,1,3,17-03-2025 12:11
13980,4208,25-34,Male,Laptop,Android,News,Romance,12.26,7,3,0,Ad-supported,4G,1,1,03-01-2025 22:11
13981,13826,25-34,Female,Laptop,iOS,Movie,Romance,27.3,8,3,1,Free,4G,1,5,29-06-2025 00:30
13982,19469,18-24,Male,Smart TV,Linux,Live Sports,Comedy,28.88,7,3,0,Ad-supported,5G,0,3,04-02-2025 20:59
13983,5652,45-54,Male,Tablet,Android,Kids,Romance,48.43,2,1,0,Premium,WiFi,0,5,17-05-2025 05:59
13984,1839,45-54,Female,Laptop,Windows,Kids,Drama,10.69,21,1,0,Free,WiFi,1,3,02-04-2025 05:24
13985,6875,18-24,Other,Laptop,macOS,Movie,Action,41.56,3,3,1,Free,Broadband,1,3,09-03-2025 00:47
13986,4991,35-44,Male,Laptop,Windows,News,Documentary,30.88,21,1,0,Free,5G,0,4,09-01-2025 09:30
13987,9965,18-24,Female,Tablet,Android,Live Sports,Thriller,17.78,16,1,0,Free,4G,0,2,21-01-2025 21:50
13988,10620,25-34,Male,Tablet,Android,News,Comedy,4.17,8,0,0,Free,4G,1,2,16-01-2025 23:44
13989,8288,35-44,Male,Smart TV,Windows,Kids,Action,99.3,20,0,0,Premium,4G,0,3,18-01-2025 22:27
13990,13003,45-54,Female,Tablet,iOS,Movie,Comedy,17.06,17,2,1,Ad-supported,4G,1,3,02-06-2025 10:13
13991,8145,45-54,Female,Mobile,Linux,News,Thriller,31.86,19,1,0,Premium,WiFi,0,3,21-04-2025 15:02
13992,12039,18-24,Male,Mobile,Windows,Movie,Sports,25.91,21,3,0,Free,WiFi,1,1,21-02-2025 06:22
13993,5604,35-44,Female,Mobile,Linux,TV Show,Romance,1.06,7,2,0,Free,Broadband,0,3,16-05-2025 12:52
13994,19253,55+,Male,Tablet,Windows,Kids,Sports,23.14,11,2,0,Ad-supported,5G,0,3,08-06-2025 12:41
13995,13752,25-34,Female,Tablet,macOS,News,Drama,113.82,14,4,0,Ad-supported,4G,0,5,26-05-2025 14:58
13996,16866,18-24,Female,Smart TV,iOS,Kids,Sports,15.2,6,2,0,Ad-supported,4G,1,5,02-03-2025 06:01
13997,19543,25-34,Male,Laptop,macOS,TV Show,Documentary,27.35,8,2,0,Premium,5G,1,4,07-06-2025 20:47
13998,9737,45-54,Male,Tablet,Linux,Live Sports,Action,39.1,19,1,1,Free,WiFi,1,3,04-02-2025 13:21
13999,1879,25-34,Male,Tablet,Linux,News,Comedy,16.71,19,3,0,Free,5G,0,4,24-04-2025 17:28
14000,11809,25-34,Female,Tablet,Windows,TV Show,Action,9.16,6,2,0,Free,Broadband,0,4,13-06-2025 22:57
14001,18586,25-34,Male,Laptop,iOS,Live Sports,Action,24.95,19,5,0,Ad-supported,5G,0,1,09-05-2025 16:48
14002,357,18-24,Male,Tablet,macOS,TV Show,Thriller,8.96,8,2,0,Ad-supported,Broadband,1,1,23-04-2025 05:54
14003,110,45-54,Female,Mobile,Linux,News,Drama,1.22,21,4,0,Ad-supported,4G,1,4,27-02-2025 17:57
14004,11497,45-54,Other,Smart TV,Android,News,Drama,9.31,21,1,1,Ad-supported,5G,1,3,16-03-2025 03:43
14005,5301,45-54,Male,Laptop,Android,Kids,Drama,16.57,21,0,0,Free,4G,0,4,27-01-2025 19:03
14006,13233,45-54,Male,Mobile,Linux,Live Sports,Documentary,32.32,17,2,0,Ad-supported,WiFi,0,4,06-01-2025 07:24
14007,5663,25-34,Female,Mobile,macOS,Kids,Comedy,14.3,20,2,1,Free,4G,1,3,16-02-2025 06:20
14008,14663,45-54,Female,Laptop,Linux,Kids,Romance,21.38,21,2,0,Ad-supported,Broadband,2,3,24-03-2025 19:03
14009,12626,25-34,Male,Laptop,Windows,Movie,Comedy,69.02,21,1,1,Premium,WiFi,1,3,26-02-2025 10:59
14010,18807,45-54,Male,Laptop,Linux,Kids,Action,46.95,21,7,0,Ad-supported,Broadband,1,2,24-02-2025 08:28
14011,17051,18-24,Male,Laptop,Linux,News,Romance,1.8,21,6,0,Free,4G,3,4,17-05-2025 18:51
14012,14259,35-44,Female,Laptop,iOS,Live Sports,Action,17.93,6,4,0,Ad-supported,5G,0,4,08-05-2025 10:11
14013,18703,25-34,Male,Laptop,Windows,News,Documentary,94.71,14,0,0,Premium,5G,0,3,03-04-2025 09:35
14014,9194,55+,Female,Laptop,iOS,News,Thriller,38.83,0,1,1,Free,WiFi,0,3,02-02-2025 07:37
14015,7471,55+,Male,Tablet,Linux,Live Sports,Romance,4.3,21,1,0,Premium,WiFi,1,3,16-01-2025 02:21
14016,17788,45-54,Female,Smart TV,Windows,Kids,Drama,197.05,9,0,0,Premium,Broadband,0,5,20-06-2025 01:40
14017,11853,35-44,Male,Tablet,iOS,Movie,Comedy,17.69,20,3,0,Ad-supported,WiFi,0,2,29-05-2025 20:45
14018,3397,35-44,Female,Tablet,Windows,Kids,Romance,40.79,20,1,0,Free,4G,0,2,18-02-2025 01:27
14019,5488,18-24,Male,Laptop,iOS,News,Comedy,10.81,21,2,1,Free,4G,0,3,27-06-2025 00:58
14020,15516,25-34,Male,Set-top Box,Windows,TV Show,Drama,9.25,15,3,1,Ad-supported,Broadband,0,4,10-02-2025 11:11
14021,19008,Other,Female,Laptop,Windows,Movie,Documentary,53.39,20,2,0,Ad-supported,WiFi,0,2,18-05-2025 08:48
14022,11177,45-54,Male,Mobile,Android,News,Comedy,4.53,6,5,0,Ad-supported,5G,1,3,10-02-2025 05:30
14023,9576,35-44,Female,Laptop,macOS,TV Show,Drama,102.74,20,5,0,Ad-supported,4G,0,5,23-02-2025 20:03
14024,13423,35-44,Male,Smart TV,iOS,Movie,Thriller,12.74,21,0,0,Free,WiFi,0,5,06-03-2025 18:26
14025,76,45-54,Male,Laptop,iOS,News,Romance,7.46,15,2,0,Ad-supported,4G,2,3,28-01-2025 09:49
14026,10953,55+,Male,Laptop,iOS,Live Sports,Action,1.87,14,0,0,Ad-supported,4G,0,3,19-03-2025 02:10
14027,6657,25-34,Other,Mobile,macOS,Kids,Thriller,3.65,23,1,0,Free,4G,0,5,23-04-2025 23:57
14028,18378,35-44,Male,Laptop,Linux,Kids,Drama,7.93,21,0,0,Free,Broadband,1,3,01-03-2025 11:25
14029,539,18-24,Male,Tablet,Windows,Movie,Romance,0.19,18,4,0,Ad-supported,4G,0,4,07-04-2025 14:53
14030,14125,45-54,Male,Laptop,macOS,News,Documentary,8.26,12,3,0,Free,Broadband,0,1,15-06-2025 09:43
14031,18754,35-44,Female,Tablet,iOS,TV Show,Romance,27.59,21,2,0,Premium,WiFi,0,4,30-05-2025 02:33
14032,10600,25-34,Male,Tablet,Windows,TV Show,Thriller,0.5,19,1,0,Premium,WiFi,0,4,21-02-2025 20:50
14033,13386,25-34,Male,Laptop,Android,Kids,Sports,18.19,8,4,0,Ad-supported,Broadband,0,5,10-04-2025 07:01
14034,11993,35-44,Female,Laptop,Linux,Movie,Romance,17.96,3,1,0,Free,WiFi,2,1,17-05-2025 19:56
14035,3912,45-54,Female,Laptop,Linux,News,Drama,1.97,9,0,0,Ad-supported,WiFi,0,1,05-05-2025 10:21
14036,13193,25-34,Male,Mobile,Android,TV Show,Documentary,36.57,15,1,1,Free,5G,0,3,22-01-2025 08:51
14037,13497,45-54,Female,Tablet,iOS,Movie,Action,13.51,12,0,0,Premium,5G,0,4,20-06-2025 02:11
14038,1822,45-54,Male,Mobile,Android,Kids,Drama,4.23,7,0,0,Premium,WiFi,0,4,09-06-2025 13:05
14039,16496,35-44,Female,Tablet,macOS,News,Documentary,29.52,18,2,1,Ad-supported,WiFi,1,1,23-02-2025 06:56
14040,1198,45-54,Male,Smart TV,Linux,Movie,Drama,38.32,6,0,0,Premium,WiFi,0,4,01-06-2025 17:57
14041,8740,45-54,Female,Mobile,Android,Movie,Documentary,4.95,7,0,0,Premium,WiFi,0,4,10-01-2025 03:16
14042,15220,35-44,Male,Tablet,iOS,Movie,Drama,2.63,7,4,1,Premium,WiFi,3,4,24-01-2025 02:07
14043,19021,25-34,Male,Tablet,iOS,Kids,Comedy,5.22,8,2,0,Free,WiFi,1,3,28-06-2025 22:56
14044,7423,35-44,Female,Mobile,Windows,Live Sports,Comedy,12.68,15,2,0,Free,WiFi,0,4,07-01-2025 01:08
14045,16089,18-24,Male,Tablet,Android,News,Documentary,43.99,20,3,0,Free,4G,1,3,10-05-2025 01:09
14046,12053,18-24,Male,Tablet,Android,Live Sports,Romance,14.79,14,1,0,Ad-supported,WiFi,0,3,02-06-2025 22:09
14047,11199,55+,Male,Set-top Box,iOS,News,Comedy,51.8,6,2,0,Ad-supported,Broadband,2,1,01-04-2025 05:43
14048,7776,25-34,Male,Tablet,Android,Live Sports,Action,20.22,8,2,0,Free,Broadband,0,4,27-01-2025 06:24
14049,3274,55+,Female,Tablet,Windows,TV Show,Thriller,13.86,19,1,0,Premium,5G,0,3,26-06-2025 08:02
14050,1420,18-24,Other,Laptop,Android,News,Comedy,0.7,23,3,0,Free,4G,0,5,25-03-2025 22:16
14051,2272,55+,Male,Mobile,iOS,Kids,Romance,147.68,19,1,1,Ad-supported,4G,0,3,09-05-2025 08:42
14052,1743,18-24,Male,Laptop,iOS,News,Comedy,8.62,6,3,0,Free,Broadband,0,3,20-05-2025 10:33
14053,18995,25-34,Male,Mobile,Windows,News,Comedy,2.21,9,1,1,Free,4G,1,1,07-01-2025 03:09
14054,7548,55+,Female,Tablet,Android,Kids,Documentary,1,8,2,1,Free,5G,0,3,21-03-2025 05:05
14055,16662,25-34,Other,Laptop,iOS,Live Sports,Documentary,1.3,7,5,1,Ad-supported,Broadband,1,3,12-01-2025 19:41
14056,3174,45-54,Male,Tablet,Android,Movie,Sports,27.22,17,1,0,Free,5G,1,3,06-04-2025 17:22
14057,12002,18-24,Female,Laptop,Linux,Kids,Thriller,7.61,4,5,1,Ad-supported,4G,0,3,20-01-2025 13:46
14058,16268,45-54,Female,Tablet,Android,News,Romance,21.35,9,3,1,Free,Broadband,0,5,01-05-2025 15:16
14059,5494,25-34,Male,Laptop,macOS,TV Show,Action,3.59,7,0,0,Free,WiFi,0,5,18-02-2025 17:33
14060,13318,55+,Female,Smart TV,Android,News,Thriller,161.13,8,1,1,Premium,Broadband,0,5,10-01-2025 11:35
14061,16036,18-24,Male,Set-top Box,iOS,Live Sports,Action,16.98,18,2,0,Free,WiFi,1,3,09-03-2025 02:25
14062,6205,35-44,Other,Laptop,Windows,TV Show,Drama,66.78,9,3,0,Ad-supported,5G,0,5,06-06-2025 03:29
14063,6418,25-34,Female,Laptop,Windows,TV Show,Thriller,18.86,8,4,0,Ad-supported,4G,0,5,04-06-2025 23:03
14064,9097,55+,Male,Tablet,Windows,TV Show,Thriller,4.57,20,4,0,Ad-supported,Broadband,0,2,01-05-2025 16:38
14065,16904,55+,Male,Mobile,Android,Kids,Sports,77.14,9,3,1,Free,5G,0,3,28-05-2025 01:58
14066,6641,18-24,Female,Mobile,Android,Kids,Thriller,0.37,19,0,0,Free,5G,0,3,21-01-2025 03:56
14067,14433,18-24,Male,Laptop,Android,Kids,Documentary,0.54,7,3,1,Free,WiFi,2,1,17-02-2025 20:29
14068,1830,25-34,Female,Laptop,macOS,Live Sports,Action,28.86,7,2,0,Free,WiFi,0,4,15-04-2025 03:17
14069,1917,25-34,Female,Laptop,Windows,Movie,Action,15.5,1,3,0,Free,5G,0,4,15-01-2025 16:23
14070,4487,18-24,Female,Laptop,macOS,Live Sports,Romance,18.73,19,3,1,Free,4G,0,4,23-01-2025 18:27
14071,17463,45-54,Other,Tablet,Windows,TV Show,Romance,69.89,6,4,0,Ad-supported,5G,1,5,23-05-2025 07:36
14072,7065,35-44,Female,Tablet,Windows,Movie,Drama,46.95,21,3,0,Premium,WiFi,1,4,28-01-2025 02:27
14073,5056,35-44,Female,Laptop,Windows,TV Show,Thriller,85.46,21,2,0,Ad-supported,Broadband,0,4,11-02-2025 04:33
14074,9358,55+,Male,Laptop,Windows,Live Sports,Romance,46.68,7,4,1,Ad-supported,5G,0,3,20-03-2025 11:23
14075,7364,35-44,Male,Tablet,iOS,TV Show,Sports,19.35,10,2,1,Ad-supported,4G,1,2,26-03-2025 03:43
14076,812,35-44,Other,Laptop,Linux,News,Comedy,17.92,17,4,0,Ad-supported,4G,1,3,18-05-2025 07:20
14077,17777,55+,Female,Mobile,Linux,Kids,Sports,23.26,8,1,0,Ad-supported,5G,2,1,17-02-2025 10:17
14078,17677,35-44,Female,Mobile,Windows,TV Show,Drama,34.55,16,0,0,Free,Broadband,0,3,11-04-2025 01:00
14079,2564,55+,Female,Tablet,iOS,News,Comedy,13.72,7,0,0,Premium,WiFi,0,2,24-01-2025 07:30
14080,18073,45-54,Female,Tablet,Linux,TV Show,Thriller,80.18,8,1,0,Premium,WiFi,0,2,16-02-2025 07:43
14081,2113,35-44,Male,Mobile,Windows,News,Thriller,15.97,16,4,1,Free,5G,0,1,24-03-2025 18:34
14082,8130,Other,Female,Tablet,Linux,Kids,Thriller,26.49,18,3,1,Free,5G,0,3,05-02-2025 03:15
14083,18680,45-54,Female,Laptop,macOS,TV Show,Sports,7.15,20,5,0,Ad-supported,WiFi,0,3,25-03-2025 21:07
14084,9936,25-34,Male,Mobile,Android,TV Show,Documentary,13.11,20,1,1,Free,4G,1,1,20-04-2025 07:30
14085,8737,25-34,Female,Laptop,Windows,Live Sports,Romance,27.02,10,2,1,Ad-supported,5G,0,5,23-04-2025 10:35
14086,14604,35-44,Female,Tablet,Windows,Movie,Drama,9.45,18,0,0,Free,4G,1,1,12-05-2025 08:31
14087,15953,45-54,Male,Tablet,Android,News,Sports,13.03,21,1,0,Free,WiFi,1,4,16-05-2025 06:22
14088,3341,35-44,Female,Tablet,macOS,News,Romance,9.5,13,4,0,Ad-supported,Broadband,0,3,21-04-2025 14:26
14089,2535,25-34,Female,Tablet,Linux,Kids,Thriller,12.15,16,5,1,Ad-supported,4G,0,2,28-03-2025 18:35
14090,372,25-34,Male,Mobile,Android,Live Sports,Comedy,4.44,7,0,0,Free,5G,1,3,06-01-2025 04:45
14091,8367,35-44,Male,Mobile,iOS,Movie,Comedy,10.09,8,1,0,Free,WiFi,1,2,20-04-2025 10:57
14092,12597,25-34,Female,Tablet,iOS,Live Sports,Sports,97.67,19,0,0,Ad-supported,4G,2,3,01-05-2025 08:04
14093,17442,45-54,Female,Mobile,macOS,Movie,Action,19.79,11,3,0,Ad-supported,Broadband,1,3,14-02-2025 08:42
14094,19138,25-34,Female,Mobile,Linux,TV Show,Romance,48.94,9,4,0,Free,Broadband,0,3,06-06-2025 07:04
14095,16174,18-24,Female,Smart TV,macOS,Kids,Action,50.06,21,3,0,Free,WiFi,0,3,05-02-2025 14:24
14096,8984,45-54,Male,Tablet,macOS,Movie,Sports,53.07,19,1,0,Ad-supported,Broadband,1,4,05-06-2025 08:42
14097,9861,25-34,Male,Smart TV,macOS,Live Sports,Romance,15.87,20,2,0,Free,4G,0,2,02-04-2025 09:28
14098,1799,35-44,Female,Mobile,macOS,Live Sports,Action,12.97,18,2,1,Free,5G,0,3,18-03-2025 22:29
14099,12486,35-44,Female,Tablet,Android,Movie,Sports,110.25,8,5,1,Ad-supported,Broadband,0,3,02-04-2025 13:46
14100,372,25-34,Male,Mobile,Windows,Live Sports,Comedy,21.63,6,6,0,Ad-supported,5G,0,4,06-01-2025 07:00
14101,15960,55+,Other,Laptop,macOS,Kids,Sports,14.89,22,2,1,Free,5G,1,5,28-05-2025 00:50
14102,3046,18-24,Female,Laptop,Windows,News,Drama,0,20,4,1,Free,5G,0,4,08-02-2025 09:50
14103,5169,18-24,Female,Tablet,Linux,Kids,Romance,55.51,17,1,1,Free,5G,1,5,15-05-2025 06:54
14104,18381,45-54,Male,Mobile,Linux,Live Sports,Drama,0,22,3,1,Ad-supported,4G,0,4,02-02-2025 04:07
14105,5096,25-34,Male,Laptop,macOS,Kids,Comedy,27.19,7,1,1,Free,4G,0,5,08-04-2025 05:59
14106,19997,25-34,Other,Smart TV,macOS,Kids,Documentary,6.47,9,0,0,Free,5G,0,5,06-02-2025 14:49
